supplier,item_code,item_description,retail_sales,retail_transfers,warehouse_sales,date,cpi,unemployment_rate,fuel_price,competitor_price,customer_rating,lag_sales_1,rolling_mean_sales_7,item_type_DUNNAGE,item_type_KEGS,item_type_LIQUOR,item_type_NON-ALCOHOL,item_type_REF,item_type_STR_SUPPLIES,item_type_WINE,brand_Budweiser,brand_Corona,brand_Generic Brand,brand_Jack Daniel's,brand_Smirnoff,brand_Sutter Home,region_North,region_South,region_West,payment_method_Credit Card,payment_method_Online,weather_Rainy,weather_Sunny
FLYING DOG BREWERY LLLP,25543,FLYING DOG UNDERDOG GOLD LGR 1/2,0.0,0.0,4.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.6,3.0,3.6666666666666665,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
FLYING DOG BREWERY LLLP,7838,FLYING DOG VARIETY PACK 2/12 NR - 12OZ,209.91,154.0,623.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,206.64363366241128,4.1,301.0,462.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
FLYING DOG BREWERY LLLP,51097,FLYING DOG VARIETY PACK 2/12PK 12OZ CAN,74.5,57.0,530.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,74.89884357369971,4.8,172.0,351.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
LEGENDS LTD,68379,FLYING EMBERS ANCIENT BERRY 6/4 CANS,0.0,0.0,11.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.9,4.0,7.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
LEGENDS LTD,69061,FLYING EMBERS BLACK CHERRY 6/4 CANS,0.0,0.0,9.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.3,13.0,11.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
LEGENDS LTD,68376,FLYING EMBERS GINGER AND OAK 6/4 CANS,0.0,0.0,6.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.2,11.0,8.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
LEGENDS LTD,68374,FLYING EMBERS GRAPEFRUIT AND THYME 6/4 CANS,0.0,0.0,10.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.8,5.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
LEGENDS LTD,240691,FLYING EMBERS HARD KOMBUCHA PINEAPPLE CHILI 1/6 KEG,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.6,1.0,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
LEGENDS LTD,68378,FLYING EMBERS LEMON ORCHARD 6/4 CANS,0.0,0.0,7.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.8,6.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
LEGENDS LTD,69062,FLYING EMBERS PINEAPPLE CHILI 6/4 CANS,0.0,0.0,12.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.7,9.0,10.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
LEGENDS LTD,12362,FLYING FISH BLUEBERRY BRAGGOT - 12OZ,0.0,0.0,3.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.5,1.0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
LEGENDS LTD,12362,FLYING FISH BLUEBERRY BRAGGOT - 12OZ,0.0,0.0,1.0,2020-09-01,104.67309393453672,5.066327815175181,3.2078787595436165,0.0,4.7,3.0,1.6666666666666667,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
LEGENDS LTD,12650,FLYING FISH DAYLIGHT SAVINGS - 4/6 CAN,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.0,1.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
LEGENDS LTD,69028,FLYING FISH HAZY BONES 4/6 CAN,0.0,0.0,6.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.2,17.0,11.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
LEGENDS LTD,63255,FLYING FISH HOP FISH 4/6 CAN,0.0,0.0,12.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.0,4.0,8.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
LEGENDS LTD,63474,FLYING FISH SALT AND SEA 4/6 CANS,0.0,0.0,5.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.0,2.0,3.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
YOUNG WON TRADING INC,353762,FLYING IPA ECHIGO BEER CAN - 350ML,0.0,0.0,2.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.8,1.0,1.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
REPUBLIC NATIONAL DISTRIBUTING CO,349728,FOG & LIGHT MONTEREY PINOT NOIR - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.4,6.0,3.5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False
E M D SALES INC,42982,FOGO DE CHAO CACHACA SILVER LABEL - 1L,0.0,0.0,8.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.1,12.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
E M D SALES INC,42980,FOGO DE CHAO GOLD LABEL CACHACA - 1L,0.0,0.0,2.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.2,5.0,3.5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
"THE COUNTRY VINTNER, LLC DBA WINEBOW",353016,FOGO DE CHAO GRAN RS MALBEC - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.8,10.0,5.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
REPUBLIC NATIONAL DISTRIBUTING CO,320606,FOLIE A DEUX P/NOIR - 750ML,0.16,0.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.15342050872986857,4.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
REPUBLIC NATIONAL DISTRIBUTING CO,320606,FOLIE A DEUX P/NOIR - 750ML,0.16,1.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.1580700196507123,3.9,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
SUTTER HOME WINERY INC,80198,FOLIE A DEUX RR CHARD - 750ML,0.41,0.0,2.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.41883205182841776,4.7,6.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
LANTERNA DISTRIBUTORS INC,349762,FOLLY OF THE BEAST PINOT NOIR - 750ML,0.0,0.0,6.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,3.6,10.0,8.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False
LANTERNA DISTRIBUTORS INC,349762,FOLLY OF THE BEAST PINOT NOIR - 750ML,0.0,0.0,2.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.0,6.0,6.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
SOUTHERN GLAZERS WINE AND SPIRITS,237332,FOLONARI BARDOLINO - 1.5L,0.0,0.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.0,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
SOUTHERN GLAZERS WINE AND SPIRITS,45293,FOLONARI CHIANTI (D) - 1.5L,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.3,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False
SOUTHERN GLAZERS WINE AND SPIRITS,237336,FOLONARI MONT-ABRZ - 1.5L,0.0,0.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.7,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
SOUTHERN GLAZERS WINE AND SPIRITS,303383,FOLONARI MOSCATO 24832 - 750ML,0.0,0.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.7,2.0,1.5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True
SOUTHERN GLAZERS WINE AND SPIRITS,66001,FOLONARI P/GRIG - 750ML,0.0,0.0,3.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.2,3.0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
FREDERICK WILDMAN & SONS,66010,FOLONARI P/GRIG AMORE - 1.5L,5.67,5.0,3.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,5.415985282250118,4.7,6.0,4.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False
SOUTHERN GLAZERS WINE AND SPIRITS,235506,FOLONARI P/GRIG BIB - 3L,0.0,0.0,2.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.9,2.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
SOUTHERN GLAZERS WINE AND SPIRITS,237334,FOLONARI P/NOIR - 1.5L,0.0,0.0,2.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.2,1.0,1.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
SOUTHERN GLAZERS WINE AND SPIRITS,237334,FOLONARI P/NOIR - 1.5L,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.1,2.0,1.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
SOUTHERN GLAZERS WINE AND SPIRITS,237854,FOLONARI PROSECCO - 750ML,0.0,0.0,3.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.1,5.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
KOBRAND CORPORATION,107557,FONSECA 10YR OLD TAWNY PORT - 750ML,0.08,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.07963639010522724,3.6,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
KOBRAND CORPORATION,68187,FONSECA BIN 27 PORTO - 750ML,10.38,10.0,3.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,10.576329306257092,4.6,0.92,1.96,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
REPUBLIC NATIONAL DISTRIBUTING CO,21806,FONSECA LBV PORT - 750ML,0.57,0.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.5798813704066721,4.5,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
REPUBLIC NATIONAL DISTRIBUTING CO,21806,FONSECA LBV PORT - 750ML,0.57,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.5857426189848032,4.4,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
DIONYSOS IMPORTS INC,402087,FONT DES PRIEURS RED - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.9,3.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
FREDERICK WILDMAN & SONS,65790,FONTANA CANDIDA FRASCATI - 1.5L,5.01,5.0,6.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,4.871092461442549,4.1,2.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
FREDERICK WILDMAN & SONS,66265,FONTANA CANDIDA P/GRIG - 1.5L,1.36,1.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,1.4154918798803782,4.3,2.0,1.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
FREDERICK WILDMAN & SONS,66702,FONTANA CANDIDA P/GRIG - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.3,0.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
DMV DISTRIBUTING LLC,235088,FONTELLA CHIANTI - 750ML,4.63,7.0,8.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,4.787740775609415,4.7,2.0,5.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
DMV DISTRIBUTING LLC,235088,FONTELLA CHIANTI - 750ML,2.21,0.0,14.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,2.1922159328855724,4.4,8.0,8.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
LANTERNA DISTRIBUTORS INC,319118,FONTEVECCIA VERDICCHIO - 750ML,0.0,0.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,3.9,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False
OPICI FAMILY DISTRIBUTING OF MD,434779,FOODIES CAB - 750ML,0.0,0.0,5.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.8,14.0,9.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
OPICI FAMILY DISTRIBUTING OF MD,434795,FOODIES CHARD - 750ML,0.0,0.0,4.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.9,7.0,5.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
OPICI FAMILY DISTRIBUTING OF MD,324131,FOODIES P/NOIR - 750ML,0.0,0.0,4.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.1,21.0,12.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
OPICI FAMILY DISTRIBUTING OF MD,324131,FOODIES P/NOIR - 750ML,0.0,0.0,4.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.2,4.0,9.666666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
OPICI FAMILY DISTRIBUTING OF MD,348123,FOODIES PINOT GRIGIO 750 ML,0.0,0.0,2.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,5.0,14.0,8.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
OPICI FAMILY DISTRIBUTING OF MD,348123,FOODIES PINOT GRIGIO 750 ML,0.0,0.0,7.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.6,2.0,7.666666666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
OPICI FAMILY DISTRIBUTING OF MD,348124,FOODIES SAUV BLANC 750 ML,0.0,0.0,5.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.3,4.0,4.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
"THE COUNTRY VINTNER, LLC DBA WINEBOW",310266,FOPPIANO PET/SYR LOT 96 - 750ML,0.0,0.0,2.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,3.8,2.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
"THE COUNTRY VINTNER, LLC DBA WINEBOW",310266,FOPPIANO PET/SYR LOT 96 - 750ML,0.0,0.0,2.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.3,2.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
LANTERNA DISTRIBUTORS INC,353594,FORAL DE MELGACO ALVARINHO OLD VINES - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.9,2.0,1.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True
DUGGANS DISTILLERS PROD,10864,FORBIDDEN SECRET WH CHOCOLATE - 750ML,0.17,0.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.1673597137509468,3.6,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
PRESTIGE BEVERAGE GROUP OF MD LLC,316004,FORMATION P/NOIR - 750ML,0.0,0.0,3.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,3.7,3.0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
"THE COUNTRY VINTNER, LLC DBA WINEBOW",352322,FORTALEZA ANEJO TEQUILA - 750ML,0.99,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,1.0296063864786997,5.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
IMPERO WINE DISTRIBUTORS VIRGINIA INC,60781,FORTE MASSO BAROLO 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.9,0.83,0.915,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
REPUBLIC NATIONAL DISTRIBUTING CO,336512,FORTRESS CABERNET SAUVIGNON SONOMA COUNTY - 750ML,0.25,0.0,2.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.25368850302024365,4.9,3.0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
PUNTO VINO LLC,312020,FOSSI CHN - 1.5L,0.0,0.0,2.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.1,2.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False
FREE RUN WINE MERCHANTS LLC,334978,FOSSIL POINT CHARD 12 - 750ML,0.0,0.0,3.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.7,1.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
MILLER BREWING COMPANY,98329,FOSTER LAGER 1/2K,0.0,0.0,2.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.1,6.0,4.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
